PRED|TRUE
0.9628662467048376|1
0.8750844062566614|1
0.8890735671838298|1
0.9654685549620655|1
0.9005907865151977|1
0.4008595580733854|0
0.3213347407470628|0
0.1991350140492229|0
0.2757397833453256|0
0.19993855410268838|0
0.8465949847725435|1
0.934562249695098|1
0.23886163705501054|0
0.8072563237114272|1
0.945461886288837|1
0.8536009231838486|1
0.6602394407505189|1
0.9200139608940914|1
0.5781247759341858|0
0.4441307852803108|0
0.8219252068432392|1
0.9483483988444076|1
0.3483964169134341|0
0.9118036693063384|1
0.4304232757979683|0
0.2182630286594595|0
0.9420879967727367|1
0.7398890654639335|1
0.8612217783351758|1
0.8649735577613178|1
0.2425669116328208|0
0.40809708786488885|0
0.29277245498653737|0
0.24647017749884093|0
0.3027366928404921|1
0.8968346037864076|1
0.311271310051304|0
0.9185659309854978|1
0.2614854794984786|0
0.2721866219053794|0
0.34747031430781444|0
0.2977503523756541|0
0.2694578406794959|0
0.18814893628855914|0
0.8935332128040262|1
0.2870050835286706|0
0.3524112591550919|0
0.9570191182374908|1
0.2621210725023568|0
0.9756565009829882|1
0.9761275682718484|1
0.3772023642284641|0
0.4696591895514207|0
0.40154432891118846|0
0.32956544645877534|0
0.22490811185336165|0
0.9361716108337662|1
0.9005393633893883|1
0.4955710122985268|0
0.24292700426577502|0
0.8703782989883468|1
0.9742504287791314|1
0.2193723073586177|0
0.2839327590067453|0
0.9288607993455611|1
0.8329796595556451|1
0.2073751512115239|1
0.9136819357079022|1
0.29694401097729645|0
0.386824751462641|0
0.3053367893765862|0
0.2627270454336057|0
0.8972239082762007|1
0.34983969330496406|0
0.904424396643617|1
0.9065551543939485|1
0.9198183913402628|1
0.9738666307215724|1
0.2673618699170488|0
0.9792951418057853|1
0.9122302614121723|1
0.7751524197437648|1
0.8974414536236711|0
0.329036460176268|0
0.7734470506980252|1
0.2654719711652458|0
0.8461694668098265|1
0.28395289089367376|0
0.8605657319655768|0
0.9099278528856687|1
0.84715924269546|1
0.4618525993217292|0
0.9350364467993261|1
0.894974046087056|1
0.2774747930292988|0
0.8270730222596903|1
0.8611817127026776|1
0.24427062306675615|0
0.9283280594466636|1
0.22571846251171243|0
0.384191231448159|0
0.936324029310827|1
0.9322332195813756|1
0.9109782225845716|1
0.30265091180779585|0
0.7452577816315228|1
0.893112542954808|0
0.9112078833528224|1
0.33131031775477904|0
0.8889076803762416|1
0.9020779914678444|1
0.3625372975053378|0
0.9366411677202788|1
0.893827634792575|1
0.20082544904375169|0
0.2417774803397038|0
0.8682899816840329|0
0.8818304985233506|0
0.756052867570093|1
0.8702505122454749|0
0.327321224921814|0
0.9130423177405779|1
0.8939416653576976|1
0.3480052467759861|1
0.9463547576574786|1
0.32870398175720766|0
0.8563987092994241|1
0.4255167684394155|1
0.36853512464755567|0
