PRED|TRUE
0.029572425042983984|0
0.8451463142312833|1
0.8346174313380292|0
0.2068722687529982|0
0.05816862774105693|0
0.03287033023942056|0
0.9541951819050172|1
0.7922152231317892|1
0.08810742510109637|0
0.039706998145743064|0
0.8772365459913852|1
0.17255806432831802|1
0.052160604649045296|0
0.03287033023942056|0
0.044378917943251044|0
0.0060251248284792286|0
0.03778502287687621|0
0.05475252927191367|0
0.017414371395279|0
0.02873641132740056|0
0.044378917943251044|0
0.03287033023942056|0
0.2744197719434655|0
0.9437690351704717|1
0.05396043756400497|0
0.1717764770628172|0
0.7809914014526601|0
0.7704497813891981|1
0.9636148673656932|1
0.0774012844280944|0
0.04500690983261293|0
0.8346174313380292|1
0.9014803313239317|1
0.044378917943251044|0
0.10448021822893067|0
0.04855127580914435|0
0.021858263605171076|0
0.08337285305476762|0
0.9242451953362028|1
0.8694498225864431|0
0.03287033023942056|0
0.8346174313380292|1
0.03287033023942056|0
0.02343228294248561|0
0.03287033023942056|0
0.17607680346292312|0
0.03287033023942056|0
0.039706998145743064|0
0.33581529774355773|0
0.79142557435939|1
0.9598566394250577|1
0.03287033023942056|0
0.033316691094265334|0
0.9150137413122813|1
0.8516694322898577|1
0.06459457584399839|0
0.8346174313380292|0
0.03287033023942056|0
0.9328000631766946|1
0.01935252352754313|0
0.02924315680406791|0
0.5960019887080868|1
0.8585009116578|1
0.14612923203222458|0
0.03287033023942056|0
0.039884494568847406|0
0.8824099260189736|1
0.2951174915206827|1
0.03191034829007932|1
0.030908050596619142|0
0.038589018258115414|0
0.03931495938239384|0
0.044378917943251044|0
0.03287033023942056|0
0.03287033023942056|0
0.4762935587500544|1
0.010665658664558184|0
0.043098539858904404|0
0.85526844417505|1
0.03699663427106973|0
0.929143082903857|1
0.06459413384831206|0
0.8346174313380292|1
0.8346174313380292|0
0.05792788429752368|0
0.25530640341334754|1
0.03287033023942056|0
0.8516694322898577|0
0.07319980322935725|0
0.13535254496503007|0
0.3215288264852617|1
0.06102106145937536|0
0.03287033023942056|0
0.9221051090819053|1
0.031300643064502275|0
0.9143609056329953|1
0.06921187097758857|0
0.9178188803406012|1
0.8797088738751039|1
0.06318976904952824|0
0.8732739066972804|1
0.03287033023942056|0
0.1714976523040732|0
0.4767893698230283|1
0.044378917943251044|0
0.02924315680406791|0
0.03287033023942056|0
0.1456463592015769|0
0.030908050596619142|0
0.019352313968646694|0
0.05371249676469423|0
0.1263868667035727|0
0.3234897298612202|1
0.8346174313380292|0
0.08337285305476762|0
0.03287033023942056|0
0.6956670432733861|0
0.5979836351389057|1
0.04365471208721143|0
0.09904131319759352|0
0.039884494568847406|0
0.1256744354500471|0
0.383036163715719|1
0.06921563228070217|0
0.18360843094457652|0
0.07335961999432886|0
0.03207085104309326|0
0.04334932825077548|0
0.044378917943251044|0
0.0865692009605201|0
0.9199671844974247|1
0.14508234867390482|0
0.15273982943492018|0
0.7020010249763959|0
0.03287033023942056|0
0.016974648014707786|0
0.03287033023942056|0
0.01214860497873042|0
0.9203678373877956|1
0.025732143222403706|0
0.0405794383710421|0
0.8346174313380292|1
0.8516694322898577|1
0.043934543111929056|0
0.03287033023942056|0
0.1500605989342627|0
0.043352308963285076|0
0.9570253027576728|1
0.8150296077344396|1
0.029561786896094944|0
0.6706168060277496|1
0.9093413991992593|1
0.03287033023942056|0
0.9324131606965372|1
0.017157878013289028|0
0.15273982943492018|0
0.6595340042254381|1
0.03287033023942056|0
0.8469673239838584|1
0.05896406191099249|0
0.048107463843139665|0
0.8504831764049491|1
0.8343570107966469|0
0.17197736564718494|0
0.3439337070765861|1
0.14773077765973613|0
0.9242451953362028|1
0.38705111097310313|1
0.039706998145743064|0
0.07005427430207274|0
0.039706998145743064|0
0.42843129152962484|1
0.3053072773418731|0
0.3428551719162932|0
0.02695369002565642|0
0.8189542899843342|1
0.15273982943492018|0
0.7633520017693567|1
0.010665658664558184|0
0.03287033023942056|0
0.03287033023942056|0
0.02288605980461165|0
0.8824378206400524|1
0.7633520017693567|1
0.10341364784472|1
0.08965160363022082|0
0.03287033023942056|0
0.9587056726631467|1
0.03287033023942056|0
0.03778502287687621|0
0.7680735772387574|1
0.8852088748281475|1
0.7988467670568792|0
0.9487412165362928|1
0.03287033023942056|0
0.044378917943251044|0
0.02343228294248561|0
0.8346174313380292|0
0.03287033023942056|0
0.06790290061125598|0
0.1341607573806403|0
0.8516694322898577|1
0.036409141675268916|0
0.11402845635019475|0
0.909935985368965|1
0.021234750807628166|0
0.03287033023942056|1
0.05497887984377705|0
0.03287033023942056|0
0.852858131949829|1
0.039706998145743064|0
0.2634254562663442|0
0.11127377306716679|0
0.03357431349269979|0
0.02183232400972363|0
0.9077890744589272|1
0.01721807270391233|0
0.8187513740280207|1
0.19279942887656826|1
0.9242451953362028|1
0.025639909696716857|0
0.7995656909940452|1
0.047366812586352745|0
0.1284667700946303|0
0.9199231388157162|1
0.3596181854729865|1
0.02343228294248561|0
0.8516694322898577|1
0.8346174313380292|1
0.03737838819394475|0
0.011572739124371316|0
0.08357439707948622|0
0.04365471208721143|0
0.33920046949321736|0
0.03735234871720499|0
0.0832711742793908|0
0.9215037034260073|1
0.7965880176073687|1
0.039884494568847406|0
0.06812888857634763|0
0.03287033023942056|0
0.06403941611049606|0
0.03569963213030044|0
0.1155510878632559|0
0.8599365667566446|0
0.16349380408107977|0
0.03287033023942056|0
0.03402989767734016|0
0.04530945444030542|0
0.8346174313380292|1
0.08810742510109637|0
0.0747462715138847|0
0.936056350364931|1
0.8595748282165101|1
0.8516694322898577|1
0.8057866519590219|1
0.6399662236500833|0
0.19279942887656826|0
0.8714304902493166|1
0.03287033023942056|0
0.791646635040863|1
0.8460840155611639|0
0.048107128860402186|0
0.9242451953362028|1
0.1643095820486831|0
0.049441781367771415|0
0.07740545377194893|0
0.8346174313380292|1
0.9087758401737138|1
0.08612966396507801|0
0.03287033023942056|0
0.863987643803098|1
0.026808553745930122|0
0.9242451953362028|1
0.9044187308884122|1
0.27471692834333283|0
0.03287033023942056|0
0.0635624195006698|1
0.09257608086557674|0
0.8714304902493166|1
0.02343228294248561|0
0.07249044043399393|0
0.03353723473040384|0
0.08810742510109637|0
0.03287033023942056|0
0.16349380408107977|0
0.8346174313380292|1
0.042435861769114534|0
0.03287033023942056|0
0.03620989121978616|0
0.8516694322898577|1
0.043098539858904404|0
0.5228663695784322|1
0.19279942887656826|0
0.9622345364156027|0
0.19753655935130027|0
0.15203151406308618|1
0.08743055436062896|0
0.03931495938239384|0
0.012458827119254187|0
0.8714304902493166|1
0.04365471208721143|0
0.9184316930173152|1
0.7132749808130718|0
0.03287033023942056|0
0.03287033023942056|0
0.8346174313380292|1
0.9024876171175686|1
0.044378917943251044|0
0.8346174313380292|1
0.21727291990186956|1
0.8328886824305874|1
0.13535254496503007|0
0.13535254496503007|0
0.03287033023942056|0
0.03287033023942056|0
0.10229148134862368|0
0.03287033023942056|0
0.9477582612312642|1
0.03287033023942056|0
0.035935720069943056|0
0.21727291990186956|1
0.02695369002565642|0
0.7726701081391967|0
0.14443897463816582|0
0.12217639092775101|0
0.11016023670531272|0
0.9270155854792954|1
0.7810393494466148|1
0.021729204030031722|0
0.9211094142587181|1
0.03287033023942056|0
0.044378917943251044|0
0.13633128223015478|0
0.8933436707163446|1
0.8516694322898577|1
0.17126166884135352|0
0.02343228294248561|0
0.0774012844280944|0
0.03248222083731923|0
0.17113729363587774|0
0.03784007751511182|0
0.044378917943251044|0
0.08810742510109637|0
0.8516694322898577|1
0.030682246670540342|0
0.044378917943251044|0
0.09960515413493441|0
0.8951532466376401|1
0.044210045924080545|0
0.08810742510109637|0
0.9184316930173152|1
0.3601976906754218|1
0.894920245342304|1
0.06894130727336943|0
0.3500752147633319|0
0.0587099232328072|0
0.8516694322898577|1
0.6421498419747388|1
0.03287033023942056|0
0.03287033023942056|0
0.9715615986552576|1
0.2388987179196025|0
0.2055246111762235|0
0.02343228294248561|0
0.11974395184626452|1
0.10131431025978328|0
0.02288605980461165|0
0.06790290061125598|0
0.044378917943251044|0
0.025601415490268606|0
0.9075820740826951|1
0.292644798488659|0
0.9180966929564185|1
0.03287033023942056|0
0.8346174313380292|1
