PRED|TRUE
0.9630925448324485|1
0.7328618624755509|0
0.46081814639941526|0
0.045755394368812825|0
0.9209810942171833|1
0.927923280100105|1
0.1802689876382549|0
0.08776765548288842|0
0.9235317399793554|1
0.051746202573244804|0
0.9209810942171833|1
0.05328524203488212|0
0.05260274830752869|0
0.03544966814581538|0
0.8459890795790208|1
0.23920825465210524|0
0.045755394368812825|0
0.04384675720671171|0
0.03544966814581538|0
0.9235317399793554|1
0.29938711324142186|1
0.04141876315245385|0
0.03544966814581538|0
0.06390559006926956|0
0.03544966814581538|0
0.03544966814581538|0
0.7443678116405857|0
0.5885170661813199|1
0.8459890795790208|1
0.07876132405462544|0
0.04141876315245385|0
0.734315081939878|0
0.08734797144584126|0
0.8459890795790208|1
0.03657325280470731|0
0.045755394368812825|0
0.9282118723337704|0
0.06043828845147146|0
0.08469321076710742|0
0.03544966814581538|0
0.18915845511424315|0
0.09359446413334566|0
0.12529033014555044|0
0.03918628524103767|0
0.04938810602033164|0
0.3846434565650797|0
0.9209810942171833|1
0.03544966814581538|0
0.13970571039085725|0
0.2286150451960933|1
0.03544966814581538|0
0.045755394368812825|0
0.9603948918035188|1
0.9237202728481687|1
0.4723971594311503|0
0.3738608843763006|1
0.14883608567167944|0
0.9282118723337704|1
0.026907308852783793|0
0.1844124383628382|0
0.08469321076710742|0
0.26765850101006844|1
0.953566752447325|1
0.7834821226001256|1
0.3698643720087932|0
0.03005706033188707|0
0.026907308852783793|0
0.04042333935887691|0
0.8546682637055476|1
0.048746515531537915|0
0.011388802330164916|0
0.11687967542798662|0
0.04748150827135307|0
0.8251160294470226|1
0.06967392273507873|1
0.10897059924141389|0
0.026907308852783793|0
0.04384675720671171|0
0.3846434565650797|0
0.1281844379797638|1
0.045755394368812825|0
0.8459890795790208|1
0.05158608944217415|0
0.8251160294470226|1
0.03544966814581538|0
0.045755394368812825|0
0.023808796938731377|0
0.03544966814581538|0
0.8251160294470226|1
0.09077831007745986|0
0.025490408999104045|0
0.08538168186312509|0
0.8700460231802315|1
0.07545635779271297|0
0.9235317399793554|1
0.03544966814581538|0
0.8896316146185745|1
0.9091805905868137|1
0.033104190712971084|0
0.9209810942171833|1
0.097488589036474|0
0.045755394368812825|0
0.03143508056098999|0
0.11891930956439267|0
0.8852033833509345|1
0.299871829144906|1
0.04199894515275463|0
0.9493712925535424|1
0.07842987119599512|0
0.03544966814581538|0
0.03544966814581538|0
0.061861026956849974|0
0.7846297966831803|1
0.02814963662329825|0
0.0818998534383328|1
0.03544966814581538|0
0.03544966814581538|0
0.015072623128143815|0
0.9634011719403147|1
0.02920728365205035|0
0.08469321076710742|0
0.9258047937131753|1
0.07497312633556415|0
0.13567049718821522|0
0.026907308852783793|0
0.0574551070277323|0
0.017105991542234404|0
0.9209810942171833|1
0.3069696817151291|0
0.03544966814581538|0
0.9209810942171833|1
0.05491453129560839|0
0.026907308852783793|0
0.03544966814581538|0
0.036812452314275976|0
0.0397770280407513|0
0.8919549070345238|1
0.026907308852783793|0
0.8862650579963045|1
0.03544966814581538|0
0.8690614988899849|1
0.07497312633556415|0
0.026907308852783793|0
0.6676270291168677|1
0.7101627749900044|1
0.8287808632168654|1
0.5667509581948533|0
0.7593458165944942|1
0.03544966814581538|0
0.03544966814581538|0
0.8459890795790208|0
0.03544966814581538|0
0.03544966814581538|0
0.9581317018557132|1
0.30631988679558503|0
0.9493712925535424|1
0.03544966814581538|0
0.06745334760406384|0
0.870169441942822|1
0.8364217287827971|0
0.055235449070618836|0
0.3894707695654984|1
0.03544966814581538|0
0.023808796938731377|0
0.18613945445086597|0
0.894973669292527|1
0.9574084179177097|1
0.04384675720671171|0
0.1430644587929276|0
0.03005706033188707|0
0.87524753154178|0
0.9209810942171833|1
0.927923280100105|1
0.026907308852783793|0
0.04736697532856665|0
0.03544966814581538|0
0.03657325280470731|0
0.03918628524103767|0
0.02572552338237409|0
0.06733361985159188|0
0.13613850563320598|0
0.08469321076710742|0
0.045755394368812825|0
0.5528729652334009|1
0.2689434027831679|0
0.026907308852783793|0
0.03544966814581538|0
0.029017642487263153|0
0.9235317399793554|1
0.1706858284423903|0
0.04057693617835456|0
0.7639236072923423|1
0.03544966814581538|0
0.04394959142441751|0
0.026907308852783793|0
0.13567049718821522|0
0.04141876315245385|0
0.9645037725639078|1
0.08681962819436648|0
0.03544966814581538|0
0.08144425699287504|0
0.03544966814581538|0
0.8688117652103106|0
0.14834630599129822|0
0.07497312633556415|0
0.9209810942171833|1
0.03544966814581538|0
0.3346021035016782|1
0.6969339854145589|0
0.05328524203488212|0
0.03544966814581538|0
0.8459890795790208|1
0.03544966814581538|0
0.04794692669711957|0
0.023169418131149876|0
0.08127483971104843|0
0.9209810942171833|1
0.9299886943846036|1
0.031484973989552224|0
0.8679176856714397|1
0.03544966814581538|0
0.6533038024311327|0
0.8113417541784114|1
0.7758851982159477|0
0.060662224236126744|0
0.03544966814581538|0
0.6006630291935664|1
0.06508419694050724|0
0.04057693617835456|0
0.014702566197230192|0
0.9209810942171833|1
0.03544966814581538|0
0.9409513651563769|1
0.6499824697551121|1
0.11687967542798662|0
0.01680687956300366|0
0.8459890795790208|0
0.8852739366216203|1
0.05797972225654218|0
0.03544966814581538|0
0.026907308852783793|0
0.03335090326705818|0
0.107714672802265|0
0.03294850583343574|0
0.03544966814581538|0
0.04141876315245385|0
0.9209810942171833|1
0.9209810942171833|0
0.936194345366986|1
0.8459890795790208|1
0.03688559694770447|0
0.900788953455953|1
0.026907308852783793|0
0.03143508056098999|0
0.04141876315245385|0
0.026907308852783793|0
0.02568252887600338|0
0.9493712925535424|1
0.03544966814581538|0
0.030089119535455663|0
0.14252546246517928|1
0.9235317399793554|1
0.8676480166422816|0
0.8224977466792575|1
0.05544270295685892|0
0.031227915391425342|0
0.05633631065093803|0
0.8546682637055476|1
0.9209810942171833|1
0.026907308852783793|0
0.8224289674129411|1
0.026536594181051285|0
0.04141876315245385|0
0.033676346458384715|0
0.927923280100105|1
0.07843559521380054|0
0.9572387712149069|1
0.07370336463770391|0
0.7304902628689842|0
0.03544966814581538|0
0.02383621574742554|0
0.24984193076229413|0
0.8323038415860855|1
0.8912555087979723|1
0.03515122694805747|0
0.04802630366306535|0
0.03544966814581538|0
0.026907308852783793|0
0.03544966814581538|0
0.03544966814581538|0
0.23265653658332602|1
0.03544966814581538|0
0.04141876315245385|0
0.023808796938731377|0
0.06480565511995456|0
0.071746140865282|0
0.03544966814581538|0
0.15451185998529357|0
0.026907308852783793|0
0.8546682637055476|1
